	Genes	Counts	log2_value
153	AT1G02460	23	4.523561956057013
154	AT1G02470	641	9.324180546618742
155	AT1G02475	516	9.011227255423254
156	AT1G02490	1	0.0
157	AT1G02500	2951	11.526988205432007
158	AT1G02510	1	0.0
159	AT1G02520	58	5.857980995127572
160	AT1G02530	2	1.0
161	AT1G02540	1	0.0
162	AT1G02550	1	0.0
163	AT1G02560	1380	10.430452551665532
164	AT1G02570	10	3.321928094887362
165	AT1G02575	1	0.0
166	AT1G02580	91	6.507794640198696
167	AT1G02590	1	0.0
168	AT1G02610	61	5.930737337562887
169	AT1G02620	1	0.0
170	AT1G02630	1	0.0
171	AT1G02640	5	2.321928094887362
172	AT1G02650	5	2.321928094887362
173	AT1G02660	611	9.25502856981873
174	AT1G02670	19	4.247927513443585
175	AT1G02680	70	6.129283016944966
176	AT1G02690	37	5.20945336562895
177	AT1G02700	13	3.700439718141092
178	AT1G02705	5	2.321928094887362
179	AT1G02710	1	0.0
180	AT1G02720	11	3.4594316186372973
181	AT1G02730	2	1.0
182	AT1G02740	63	5.977279923499917
183	AT1G02750	137	7.098032082960526
184	AT1G02770	20	4.321928094887363
185	AT1G02780	2527	11.303209948944776
186	AT1G02790	1	0.0
187	AT1G02800	1	0.0
188	AT1G02810	1	0.0
189	AT1G02813	2	1.0
190	AT1G02816	193	7.592457037268081
191	AT1G02820	19	4.247927513443585
192	AT1G02830	1	0.0
193	AT1G02840	739	9.52943055414615
194	AT1G02850	155	7.2761244052742375
195	AT1G02860	316	8.303780748177102
196	AT1G02870	60	5.906890595608519
197	AT1G02880	237	7.888743248898259
198	AT1G02890	1618	10.659995892429977
199	AT1G02900	5	2.321928094887362
200	AT1G02910	298	8.219168520462162
201	AT1G02920	51202	15.6439125439491
202	AT1G02930	50303	15.61835682244426
203	AT1G02940	14	3.807354922057604
204	AT1G02950	15	3.9068905956085187
205	AT1G02960	155	7.2761244052742375
206	AT1G02965	1	0.0
207	AT1G02970	3	1.584962500721156
208	AT1G02980	4	2.0
209	AT1G02990	328	8.357552004618084
210	AT1G03000	187	7.546894459887636
211	AT1G03010	9	3.169925001442312
212	AT1G03020	1	0.0
213	AT1G03030	194	7.599912842187128
214	AT1G03040	288	8.169925001442312
215	AT1G03050	2	1.0
216	AT1G03055	10	3.321928094887362
217	AT1G03060	1939	10.921097088106793
218	AT1G03070	17	4.087462841250339
219	AT1G03080	2252	11.13699111208023
220	AT1G03090	576	9.169925001442312
221	AT1G03100	29	4.857980995127572
222	AT1G03103	1	0.0
223	AT1G03106	2	1.0
224	AT1G03110	38	5.247927513443585
225	AT1G03120	1	0.0
226	AT1G03130	372	8.539158811108031
227	AT1G03140	376	8.554588851677638
228	AT1G03150	128	7.0
229	AT1G03160	260	8.022367813028454
230	AT1G03165	7	2.807354922057604
231	AT1G03170	6	2.584962500721156
232	AT1G03180	10	3.321928094887362
233	AT1G03190	111	6.794415866350106
234	AT1G03200	48	5.584962500721156
235	AT1G03210	189	7.562242424221073
236	AT1G03220	8486	13.050868963290736
237	AT1G03230	199	7.636624620543649
238	AT1G03240	1	0.0
239	AT1G03250	221	7.787902559391432
240	AT1G03260	73	6.189824558880018
241	AT1G03270	5	2.321928094887362
242	AT1G03280	384	8.584962500721156
243	AT1G03290	1074	10.068778277985412
244	AT1G03300	8	3.0
245	AT1G03310	107	6.7414669864011465
246	AT1G03320	1	0.0
247	AT1G03325	1	0.0
248	AT1G03330	178	7.475733430966398
249	AT1G03340	24	4.584962500721156
250	AT1G03350	623	9.283088353024002
251	AT1G03360	57	5.832890014164741
252	AT1G03365	142	7.149747119504682
253	AT1G03370	1649	10.687375683437468
254	AT1G03380	668	9.383704292474052
255	AT1G03390	2	1.0
256	AT1G03395	1	0.0
257	AT1G03400	423	8.72451385311995
258	AT1G03410	54	5.754887502163468
259	AT1G03430	124	6.954196310386875
260	AT1G03440	111	6.794415866350106
261	AT1G03445	1	0.0
262	AT1G03457	9	3.169925001442312
263	AT1G03470	38	5.247927513443585
264	AT1G03475	413	8.689997971419446
265	AT1G03490	1	0.0
266	AT1G03495	78	6.285402218862249
267	AT1G03510	7	2.807354922057604
268	AT1G03520	110	6.78135971352466
269	AT1G03530	74	6.20945336562895
270	AT1G03540	14	3.807354922057604
271	AT1G03550	300	8.228818690495881
272	AT1G03560	61	5.930737337562887
273	AT1G03590	131	7.03342300153745
274	AT1G03600	59	5.882643049361842
275	AT1G03610	272	8.087462841250339
276	AT1G03620	16	4.0
277	AT1G03630	40	5.321928094887363
278	AT1G03650	72	6.169925001442312
279	AT1G03660	123	6.94251450533924
280	AT1G03670	1	0.0
281	AT1G03680	230	7.845490050944375
282	AT1G03687	31	4.954196310386875
283	AT1G03700	1	0.0
284	AT1G03710	2	1.0
285	AT1G03720	1	0.0
286	AT1G03730	245	7.936637939002571
287	AT1G03740	2836	11.469641817239516
288	AT1G03750	119	6.894817763307944
289	AT1G03760	56	5.807354922057604
290	AT1G03770	50	5.643856189774724
291	AT1G03780	6	2.584962500721156
292	AT1G03790	41	5.357552004618084
293	AT1G03800	6	2.584962500721156
294	AT1G03810	1	0.0
295	AT1G03820	2	1.0
296	AT1G03830	20	4.321928094887363
297	AT1G03840	9	3.169925001442312
298	AT1G03850	269	8.071462362556623
299	AT1G03860	383	8.581200581924957
300	AT1G03870	45	5.491853096329675
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	941	9.878050912728536
304	AT1G03905	78	6.285402218862249
305	AT1G03910	400	8.643856189774725
306	AT1G03920	2	1.0
307	AT1G03930	255	7.994353436858858
308	AT1G03940	79	6.303780748177103
309	AT1G03950	153	7.257387842692652
310	AT1G03960	103	6.6865005271832185
311	AT1G03970	226	7.820178962415188
312	AT1G03980	4	2.0
313	AT1G03982	1	0.0
314	AT1G03990	133	7.05528243550119
315	AT1G04000	148	7.20945336562895
316	AT1G04010	87	6.442943495848728
317	AT1G04020	2	1.0
318	AT1G04030	19	4.247927513443585
319	AT1G04040	240	7.906890595608519
320	AT1G04050	15	3.9068905956085187
321	AT1G04070	48	5.584962500721156
322	AT1G04080	819	9.677719641641009
323	AT1G04090	18	4.169925001442312
324	AT1G04100	162	7.339850002884624
325	AT1G04105	11	3.4594316186372973
326	AT1G04110	7	2.807354922057604
327	AT1G04120	1404	10.45532722030456
328	AT1G04130	71	6.149747119504682
329	AT1G04140	1082	10.079484783826816
330	AT1G04150	1	0.0
331	AT1G04160	27	4.754887502163468
332	AT1G04170	588	9.199672344836364
333	AT1G04180	7	2.807354922057604
334	AT1G04190	191	7.577428828035749
335	AT1G04200	400	8.643856189774725
336	AT1G04210	550	9.103287808412022
337	AT1G04220	94	6.554588851677638
338	AT1G04230	101	6.658211482751795
339	AT1G04240	15	3.9068905956085187
340	AT1G04250	1	0.0
341	AT1G04260	126	6.977279923499917
342	AT1G04270	1177	10.200898605038445
343	AT1G04280	869	9.7632123668144
344	AT1G04290	93	6.539158811108031
345	AT1G04300	1215	10.246740598493144
346	AT1G04310	130	7.022367813028454
347	AT1G04330	3	1.584962500721156
348	AT1G04340	142	7.149747119504682
349	AT1G04350	209	7.7073591320808825
350	AT1G04360	25	4.643856189774724
351	AT1G04370	1	0.0
352	AT1G04380	4	2.0
353	AT1G04390	138	7.108524456778169
354	AT1G04400	1493	10.543998450134541
355	AT1G04410	5339	12.382353833664512
356	AT1G04420	56	5.807354922057604
357	AT1G04430	292	8.189824558880018
358	AT1G04440	1403	10.454299293619899
359	AT1G04445	5	2.321928094887362
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	4	2.0
363	AT1G04480	543	9.084808387804362
364	AT1G04490	25	4.643856189774724
365	AT1G04500	40	5.321928094887363
366	AT1G04510	302	8.238404739325079
367	AT1G04520	2	1.0
368	AT1G04530	350	8.451211111832329
369	AT1G04540	25	4.643856189774724
370	AT1G04550	36	5.169925001442312
371	AT1G04555	96	6.584962500721156
372	AT1G04560	1	0.0
373	AT1G04570	29	4.857980995127572
374	AT1G04580	108	6.754887502163468
375	AT1G04590	63	5.977279923499917
376	AT1G04600	65	6.022367813028454
377	AT1G04610	1	0.0
378	AT1G04620	131	7.03342300153745
379	AT1G04625	9	3.169925001442312
380	AT1G04630	97	6.599912842187128
381	AT1G04635	9	3.169925001442312
382	AT1G04640	39	5.285402218862249
383	AT1G04645	1	0.0
384	AT1G04650	7	2.807354922057604
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	36	5.169925001442312
388	AT1G04690	862	9.751544059089099
389	AT1G04700	13	3.700439718141092
390	AT1G04710	92	6.523561956057013
391	AT1G04730	7	2.807354922057604
392	AT1G04750	863	9.753216749178955
393	AT1G04760	1	0.0
394	AT1G04770	183	7.515699838284043
395	AT1G04778	1	0.0
396	AT1G04780	1195	10.222794902868111
397	AT1G04790	186	7.539158811108031
398	AT1G04800	86	6.426264754702098
399	AT1G04810	556	9.118941072723507
400	AT1G04820	838	9.710806433699352
401	AT1G04830	191	7.577428828035749
402	AT1G04840	11	3.4594316186372973
403	AT1G04850	1028	10.005624549193879
404	AT1G04860	427	8.73809225962049
405	AT1G04870	175	7.451211111832329
406	AT1G04880	2	1.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	39	5.285402218862249
410	AT1G04910	327	8.353146825498083
411	AT1G04920	14	3.807354922057604
412	AT1G04930	48	5.584962500721156
413	AT1G04940	5	2.321928094887362
414	AT1G04945	75	6.22881869049588
415	AT1G04950	152	7.247927513443585
416	AT1G04960	534	9.060695931687555
417	AT1G04970	1150	10.167418145831737
418	AT1G04980	584	9.189824558880018
419	AT1G04985	241	7.912889336229962
420	AT1G04990	280	8.129283016944967
421	AT1G05000	639	9.319672120946995
422	AT1G05005	1	0.0
423	AT1G05010	13792	13.751544059089099
424	AT1G05020	18	4.169925001442312
425	AT1G05030	100	6.643856189774724
426	AT1G05035	1	0.0
427	AT1G05040	1	0.0
428	AT1G05055	77	6.266786540694901
429	AT1G05060	267	8.060695931687555
430	AT1G05065	1	0.0
431	AT1G05070	58	5.857980995127572
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	15	3.9068905956085187
435	AT1G05090	9	3.169925001442312
436	AT1G05100	49	5.614709844115208
437	AT1G05120	270	8.076815597050832
438	AT1G05136	4	2.0
439	AT1G05140	137	7.098032082960526
440	AT1G05150	211	7.721099188707186
441	AT1G05160	51	5.672425341971495
442	AT1G05170	236	7.882643049361842
443	AT1G05180	393	8.618385502258606
444	AT1G05190	215	7.7481928495894605
445	AT1G05200	482	8.912889336229961
446	AT1G05205	89	6.475733430966398
447	AT1G05210	5	2.321928094887362
448	AT1G05220	2	1.0
449	AT1G05230	423	8.72451385311995
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	260	8.022367813028454
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	169	7.400879436282184
458	AT1G05310	1	0.0
459	AT1G05320	212	7.727920454563199
460	AT1G05330	11	3.4594316186372973
461	AT1G05340	2446	11.256208688527387
462	AT1G05350	222	7.794415866350106
463	AT1G05360	82	6.357552004618084
464	AT1G05370	7	2.807354922057604
465	AT1G05380	470	8.876516946565
466	AT1G05385	49	5.614709844115208
467	AT1G05400	17	4.087462841250339
468	AT1G05410	96	6.584962500721156
469	AT1G05420	1	0.0
470	AT1G05430	171	7.417852514885898
471	AT1G05440	1	0.0
472	AT1G05450	78	6.285402218862249
473	AT1G05460	22	4.459431618637297
474	AT1G05470	3	1.584962500721156
475	AT1G05490	4	2.0
476	AT1G05500	350	8.451211111832329
477	AT1G05510	1	0.0
478	AT1G05520	526	9.038918989292302
479	AT1G05530	3	1.584962500721156
480	AT1G05540	7	2.807354922057604
481	AT1G05550	1	0.0
482	AT1G05560	517	9.014020470314934
483	AT1G05570	675	9.398743691938193
484	AT1G05575	489	8.933690654952233
485	AT1G05577	2	1.0
486	AT1G05580	1	0.0
487	AT1G05590	52	5.700439718141092
488	AT1G05600	46	5.523561956057013
489	AT1G05610	4	2.0
490	AT1G05615	1	0.0
491	AT1G05620	167	7.383704292474052
492	AT1G05630	91	6.507794640198696
493	AT1G05640	7	2.807354922057604
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	137	7.098032082960526
497	AT1G05675	2382	11.217957697864113
498	AT1G05680	803	9.649256177517314
499	AT1G05690	28	4.807354922057604
500	AT1G05700	19	4.247927513443585
501	AT1G05710	87	6.442943495848728
502	AT1G05720	189	7.562242424221073
503	AT1G05730	18	4.169925001442312
504	AT1G05740	1	0.0
505	AT1G05750	30	4.906890595608519
506	AT1G05760	15	3.9068905956085187
507	AT1G05770	3	1.584962500721156
508	AT1G05780	53	5.727920454563199
509	AT1G05783	22	4.459431618637297
510	AT1G05785	68	6.087462841250339
511	AT1G05790	274	8.098032082960527
512	AT1G05800	5	2.321928094887362
513	AT1G05805	427	8.73809225962049
514	AT1G05810	48	5.584962500721156
515	AT1G05820	26	4.700439718141092
516	AT1G05830	245	7.936637939002571
517	AT1G05835	4	2.0
518	AT1G05840	409	8.67595703294175
519	AT1G05850	307	8.262094845370179
520	AT1G05860	48	5.584962500721156
521	AT1G05870	47	5.554588851677638
522	AT1G05880	191	7.577428828035749
523	AT1G05890	1437	10.488844346457336
524	AT1G05894	19	4.247927513443585
525	AT1G05900	131	7.03342300153745
526	AT1G05910	389	8.603626344986193
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	478	8.900866807980748
530	AT1G05950	62	5.954196310386875
531	AT1G05960	474	8.888743248898258
532	AT1G05970	18	4.169925001442312
533	AT1G05990	1	0.0
534	AT1G06000	126	6.977279923499917
535	AT1G06010	15	3.9068905956085187
536	AT1G06020	8	3.0
537	AT1G06030	3	1.584962500721156
538	AT1G06040	839	9.712527000439824
539	AT1G06045	104	6.700439718141092
540	AT1G06050	170	7.409390936137702
541	AT1G06060	144	7.169925001442312
542	AT1G06070	170	7.409390936137702
543	AT1G06080	1	0.0
544	AT1G06090	2	1.0
545	AT1G06100	1	0.0
546	AT1G06110	244	7.930737337562887
547	AT1G06120	1	0.0
548	AT1G06130	705	9.461479447286155
549	AT1G06135	28	4.807354922057604
550	AT1G06137	101	6.658211482751795
551	AT1G06140	16	4.0
552	AT1G06143	17	4.087462841250339
553	AT1G06148	7	2.807354922057604
554	AT1G06150	220	7.78135971352466
555	AT1G06160	204	7.672425341971495
556	AT1G06170	1	0.0
557	AT1G06180	243	7.924812503605781
558	AT1G06190	129	7.011227255423254
559	AT1G06200	348	8.442943495848729
560	AT1G06210	361	8.49585502688717
561	AT1G06220	405	8.661778097771988
562	AT1G06225	1	0.0
563	AT1G06230	628	9.294620748891628
564	AT1G06240	30	4.906890595608519
565	AT1G06250	19	4.247927513443585
566	AT1G06260	17	4.087462841250339
567	AT1G06270	18	4.169925001442312
568	AT1G06280	1	0.0
569	AT1G06290	1476	10.527477006060396
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	1	0.0
576	AT1G06380	46	5.523561956057013
577	AT1G06390	267	8.060695931687555
578	AT1G06400	593	9.211888294546004
579	AT1G06410	1098	10.100662339005199
580	AT1G06420	1	0.0
581	AT1G06430	823	9.684748620421626
582	AT1G06440	20	4.321928094887363
583	AT1G06450	44	5.459431618637297
584	AT1G06460	360	8.491853096329674
585	AT1G06470	187	7.546894459887636
586	AT1G06475	5	2.321928094887362
587	AT1G06490	12	3.584962500721156
588	AT1G06500	35	5.129283016944966
589	AT1G06510	107	6.7414669864011465
590	AT1G06515	55	5.78135971352466
591	AT1G06520	56	5.807354922057604
592	AT1G06530	343	8.422064766172813
593	AT1G06540	4	2.0
594	AT1G06550	298	8.219168520462162
595	AT1G06560	65	6.022367813028454
596	AT1G06570	1218	10.250298417906333
597	AT1G06580	19	4.247927513443585
598	AT1G06590	66	6.044394119358453
599	AT1G06620	563	9.13699111208023
600	AT1G06630	210	7.714245517666122
601	AT1G06640	435	8.76487159073609
602	AT1G06645	90	6.491853096329675
603	AT1G06650	821	9.681238411777805
604	AT1G06660	6	2.584962500721156
605	AT1G06670	467	8.867278739709661
606	AT1G06680	822	9.682994583681683
607	AT1G06690	81	6.339850002884624
608	AT1G06700	612	9.257387842692651
609	AT1G06710	36	5.169925001442312
610	AT1G06720	189	7.562242424221073
611	AT1G06730	46	5.523561956057013
612	AT1G06740	43	5.426264754702098
613	AT1G06750	5	2.321928094887362
614	AT1G06760	795	9.634811050171718
615	AT1G06770	125	6.965784284662087
616	AT1G06780	273	8.092757140919852
617	AT1G06790	32	5.0
618	AT1G06800	423	8.72451385311995
619	AT1G06810	1	0.0
620	AT1G06820	178	7.475733430966398
621	AT1G06830	1	0.0
622	AT1G06840	1237	10.27262978497637
623	AT1G06850	37	5.20945336562895
624	AT1G06870	154	7.266786540694901
625	AT1G06890	550	9.103287808412022
626	AT1G06900	219	7.774787059601174
627	AT1G06910	27	4.754887502163468
628	AT1G06920	2	1.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	551	9.105908508571158
633	AT1G06960	54	5.754887502163468
634	AT1G06970	3	1.584962500721156
635	AT1G06980	1	0.0
636	AT1G06990	1	0.0
637	AT1G07000	1978	10.94982671075911
638	AT1G07010	193	7.592457037268081
639	AT1G07020	108	6.754887502163468
640	AT1G07025	1	0.0
641	AT1G07030	302	8.238404739325079
642	AT1G07040	866	9.758223214726724
643	AT1G07050	6	2.584962500721156
644	AT1G07060	2	1.0
645	AT1G07070	38	5.247927513443585
646	AT1G07080	889	9.79603960882977
647	AT1G07090	172	7.426264754702098
648	AT1G07110	381	8.573647187493322
649	AT1G07120	11	3.4594316186372973
650	AT1G07130	216	7.754887502163468
651	AT1G07135	1614	10.656424863277781
652	AT1G07140	1129	10.140829770773001
653	AT1G07150	79	6.303780748177103
654	AT1G07160	971	9.923327485419192
655	AT1G07170	104	6.700439718141092
656	AT1G07175	1	0.0
657	AT1G07180	22	4.459431618637297
658	AT1G07190	1	0.0
659	AT1G07200	305	8.252665432450248
660	AT1G07210	136	7.087462841250339
661	AT1G07220	129	7.011227255423254
662	AT1G07230	708	9.467605550082997
663	AT1G07240	659	9.364134655008051
664	AT1G07250	258	8.011227255423254
665	AT1G07260	20	4.321928094887363
666	AT1G07270	2	1.0
667	AT1G07280	331	8.370687406807217
668	AT1G07290	18	4.169925001442312
669	AT1G07300	72	6.169925001442312
670	AT1G07310	418	8.707359132080883
671	AT1G07320	80	6.321928094887363
672	AT1G07330	1	0.0
673	AT1G07340	1	0.0
674	AT1G07350	915	9.837627933171404
675	AT1G07360	301	8.233619676759702
676	AT1G07370	10	3.321928094887362
677	AT1G07380	210	7.714245517666122
678	AT1G07390	80	6.321928094887363
679	AT1G07400	754	9.558420713268664
680	AT1G07410	23	4.523561956057013
681	AT1G07420	111	6.794415866350106
682	AT1G07430	73	6.189824558880018
683	AT1G07440	79	6.303780748177103
684	AT1G07450	1	0.0
685	AT1G07460	1	0.0
686	AT1G07470	165	7.366322214245816
687	AT1G07473	2	1.0
688	AT1G07476	3	1.584962500721156
689	AT1G07480	163	7.348728154231077
690	AT1G07485	1	0.0
691	AT1G07490	1	0.0
692	AT1G07500	5	2.321928094887362
693	AT1G07510	356	8.475733430966399
694	AT1G07520	179	7.483815777264256
695	AT1G07530	670	9.388017285345136
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	351	8.45532722030456
700	AT1G07590	173	7.434628227636725
701	AT1G07600	6045	12.561526624136485
702	AT1G07610	35	5.129283016944966
703	AT1G07615	48	5.584962500721156
704	AT1G07620	906	9.823367240046235
705	AT1G07630	1373	10.4231159101471
706	AT1G07640	124	6.954196310386875
707	AT1G07645	1	0.0
708	AT1G07650	1680	10.714245517666123
709	AT1G07660	170	7.409390936137702
710	AT1G07670	804	9.651051691178928
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	231	7.851749041416057
714	AT1G07705	181	7.499845887083206
715	AT1G07710	9	3.169925001442312
716	AT1G07720	927	9.85642552862553
717	AT1G07725	193	7.592457037268081
718	AT1G07730	19	4.247927513443585
719	AT1G07740	14	3.807354922057604
720	AT1G07745	48	5.584962500721156
721	AT1G07747	1	0.0
722	AT1G07750	184	7.523561956057013
723	AT1G07770	693	9.436711542137214
724	AT1G07780	13	3.700439718141092
725	AT1G07790	53	5.727920454563199
726	AT1G07795	1	0.0
727	AT1G07810	1018	9.991521846075695
728	AT1G07820	79	6.303780748177103
729	AT1G07830	55	5.78135971352466
730	AT1G07840	123	6.94251450533924
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	182	7.507794640198696
734	AT1G07880	24	4.584962500721156
735	AT1G07885	3	1.584962500721156
736	AT1G07890	15313	13.902469331305056
737	AT1G07900	263	8.038918989292302
738	AT1G07901	5	2.321928094887362
739	AT1G07902	17	4.087462841250339
740	AT1G07910	184	7.523561956057013
741	AT1G07920	1451	10.502831804066744
742	AT1G07930	2238	11.127994320976393
743	AT1G07940	1111	10.117643101389092
744	AT1G07950	72	6.169925001442312
745	AT1G07960	263	8.038918989292302
746	AT1G07970	68	6.087462841250339
747	AT1G07980	81	6.339850002884624
748	AT1G07985	1	0.0
749	AT1G07990	840	9.714245517666123
750	AT1G08000	33	5.044394119358453
751	AT1G08005	1	0.0
752	AT1G08010	57	5.832890014164741
753	AT1G08030	206	7.6865005271832185
754	AT1G08035	1	0.0
755	AT1G08040	121	6.918863237274595
756	AT1G08050	518	9.016808287686555
757	AT1G08060	336	8.39231742277876
758	AT1G08065	1	0.0
759	AT1G08070	13	3.700439718141092
760	AT1G08080	3	1.584962500721156
761	AT1G08090	28	4.807354922057604
762	AT1G08100	1	0.0
763	AT1G08110	438	8.774787059601174
764	AT1G08120	1	0.0
765	AT1G08125	92	6.523561956057013
766	AT1G08130	100	6.643856189774724
767	AT1G08135	2	1.0
768	AT1G08140	1	0.0
769	AT1G08150	1	0.0
