	Genes	Counts	log2_value
82	AT1G01770	397	8.632995197142957
83	AT1G01780	174	7.442943495848728
84	AT1G01790	271	8.08214904135387
85	AT1G01800	402	8.651051691178928
86	AT1G01810	6	2.584962500721156
87	AT1G01820	897	9.80896417491926
88	AT1G01830	583	9.187352073200497
89	AT1G01840	1	0.0
90	AT1G01860	41	5.357552004618084
91	AT1G01880	11	3.4594316186372973
92	AT1G01900	15	3.9068905956085187
93	AT1G01910	540	9.076815597050832
94	AT1G01920	78	6.285402218862249
95	AT1G01930	135	7.076815597050831
96	AT1G01940	109	6.768184324776926
97	AT1G01950	183	7.515699838284043
98	AT1G01960	952	9.894817763307943
99	AT1G01970	38	5.247927513443585
100	AT1G01980	1	0.0
101	AT1G01990	116	6.857980995127572
102	AT1G02000	99	6.6293566200796095
103	AT1G02010	104	6.700439718141092
104	AT1G02020	141	7.139551352398794
105	AT1G02030	6	2.584962500721156
106	AT1G02040	1	0.0
107	AT1G02050	64	6.0
108	AT1G02060	58	5.857980995127572
109	AT1G02065	1	0.0
110	AT1G02067	1	0.0
111	AT1G02070	2	1.0
112	AT1G02080	1819	10.828929827651486
113	AT1G02090	336	8.39231742277876
114	AT1G02100	447	8.804131021183318
115	AT1G02110	38	5.247927513443585
116	AT1G02120	1140	10.154818109052105
117	AT1G02130	170	7.409390936137702
118	AT1G02140	524	9.03342300153745
119	AT1G02145	178	7.475733430966398
120	AT1G02150	250	7.965784284662087
121	AT1G02160	88	6.459431618637297
122	AT1G02170	826	9.689997971419446
123	AT1G02180	3	1.584962500721156
124	AT1G02190	1	0.0
125	AT1G02205	1	0.0
126	AT1G02210	1	0.0
127	AT1G02220	493	8.945443836377912
128	AT1G02230	42	5.392317422778761
129	AT1G02250	4	2.0
130	AT1G02260	325	8.344295907915816
131	AT1G02270	262	8.03342300153745
132	AT1G02280	132	7.044394119358453
133	AT1G02290	64	6.0
134	AT1G02300	339	8.405141463136344
135	AT1G02305	1962	10.938109326219239
136	AT1G02310	136	7.087462841250339
137	AT1G02320	2	1.0
138	AT1G02330	187	7.546894459887636
139	AT1G02335	3	1.584962500721156
140	AT1G02340	22	4.459431618637297
141	AT1G02350	7	2.807354922057604
142	AT1G02360	2057	11.006326078524934
143	AT1G02370	60	5.906890595608519
144	AT1G02380	32	5.0
145	AT1G02390	1018	9.991521846075695
146	AT1G02400	1440	10.491853096329674
147	AT1G02405	7	2.807354922057604
148	AT1G02410	249	7.960001932068081
149	AT1G02420	34	5.087462841250339
150	AT1G02430	24	4.584962500721156
151	AT1G02440	44	5.459431618637297
152	AT1G02450	66	6.044394119358453
153	AT1G02460	20	4.321928094887363
154	AT1G02470	613	9.259743263690781
155	AT1G02475	526	9.038918989292302
156	AT1G02490	1	0.0
157	AT1G02500	2976	11.539158811108031
158	AT1G02510	1	0.0
159	AT1G02520	48	5.584962500721156
160	AT1G02530	1	0.0
161	AT1G02540	1	0.0
162	AT1G02550	1	0.0
163	AT1G02560	1427	10.478769619475763
164	AT1G02570	7	2.807354922057604
165	AT1G02575	1	0.0
166	AT1G02580	96	6.584962500721156
167	AT1G02590	1	0.0
168	AT1G02610	63	5.977279923499917
169	AT1G02620	1	0.0
170	AT1G02630	1	0.0
171	AT1G02640	9	3.169925001442312
172	AT1G02650	6	2.584962500721156
173	AT1G02660	620	9.276124405274238
174	AT1G02670	20	4.321928094887363
175	AT1G02680	64	6.0
176	AT1G02690	31	4.954196310386875
177	AT1G02700	17	4.087462841250339
178	AT1G02705	2	1.0
179	AT1G02710	1	0.0
180	AT1G02720	12	3.584962500721156
181	AT1G02730	5	2.321928094887362
182	AT1G02740	78	6.285402218862249
183	AT1G02750	151	7.2384047393250786
184	AT1G02770	25	4.643856189774724
185	AT1G02780	2581	11.33371442609397
186	AT1G02790	1	0.0
187	AT1G02800	1	0.0
188	AT1G02810	1	0.0
189	AT1G02813	2	1.0
190	AT1G02816	210	7.714245517666122
191	AT1G02820	21	4.392317422778761
192	AT1G02830	2	1.0
193	AT1G02840	718	9.487840033823051
194	AT1G02850	157	7.294620748891627
195	AT1G02860	314	8.294620748891628
196	AT1G02870	59	5.882643049361842
197	AT1G02880	229	7.839203788096944
198	AT1G02890	1571	10.617467465294196
199	AT1G02900	6	2.584962500721156
200	AT1G02910	296	8.20945336562895
201	AT1G02920	51512	15.652620934638165
202	AT1G02930	50362	15.620047956744346
203	AT1G02940	14	3.807354922057604
204	AT1G02950	18	4.169925001442312
205	AT1G02960	152	7.247927513443585
206	AT1G02965	1	0.0
207	AT1G02970	4	2.0
208	AT1G02980	2	1.0
209	AT1G02990	340	8.409390936137703
210	AT1G03000	192	7.584962500721156
211	AT1G03010	10	3.321928094887362
212	AT1G03020	1	0.0
213	AT1G03030	210	7.714245517666122
214	AT1G03040	260	8.022367813028454
215	AT1G03050	1	0.0
216	AT1G03055	9	3.169925001442312
217	AT1G03060	1986	10.955649907528374
218	AT1G03070	8	3.0
219	AT1G03080	2347	11.196602126523171
220	AT1G03090	594	9.214319120800766
221	AT1G03100	30	4.906890595608519
222	AT1G03103	1	0.0
223	AT1G03106	2	1.0
224	AT1G03110	30	4.906890595608519
225	AT1G03120	1	0.0
226	AT1G03130	375	8.550746785383243
227	AT1G03140	369	8.527477006060396
228	AT1G03150	123	6.94251450533924
229	AT1G03160	246	7.94251450533924
230	AT1G03165	5	2.321928094887362
231	AT1G03170	2	1.0
232	AT1G03180	8	3.0
233	AT1G03190	108	6.754887502163468
234	AT1G03200	45	5.491853096329675
235	AT1G03210	169	7.400879436282184
236	AT1G03220	8696	13.086136225027309
237	AT1G03230	193	7.592457037268081
238	AT1G03240	4	2.0
239	AT1G03250	223	7.800899899920305
240	AT1G03260	63	5.977279923499917
241	AT1G03270	6	2.584962500721156
242	AT1G03280	397	8.632995197142957
243	AT1G03290	1099	10.101975670949232
244	AT1G03300	9	3.169925001442312
245	AT1G03310	127	6.9886846867721655
246	AT1G03320	1	0.0
247	AT1G03325	1	0.0
248	AT1G03330	163	7.348728154231077
249	AT1G03340	21	4.392317422778761
250	AT1G03350	604	9.238404739325079
251	AT1G03360	35	5.129283016944966
252	AT1G03365	161	7.330916878114617
253	AT1G03370	1633	10.673309075561695
254	AT1G03380	694	9.43879185257826
255	AT1G03390	5	2.321928094887362
256	AT1G03395	1	0.0
257	AT1G03400	433	8.758223214726724
258	AT1G03410	55	5.78135971352466
259	AT1G03430	139	7.118941072723508
260	AT1G03440	82	6.357552004618084
261	AT1G03445	1	0.0
262	AT1G03457	9	3.169925001442312
263	AT1G03470	37	5.20945336562895
264	AT1G03475	418	8.707359132080883
265	AT1G03490	1	0.0
266	AT1G03495	68	6.087462841250339
267	AT1G03510	14	3.807354922057604
268	AT1G03520	102	6.672425341971495
269	AT1G03530	72	6.169925001442312
270	AT1G03540	16	4.0
271	AT1G03550	300	8.228818690495881
272	AT1G03560	63	5.977279923499917
273	AT1G03590	140	7.129283016944966
274	AT1G03600	48	5.584962500721156
275	AT1G03610	238	7.894817763307944
276	AT1G03620	11	3.4594316186372973
277	AT1G03630	37	5.20945336562895
278	AT1G03650	59	5.882643049361842
279	AT1G03660	127	6.9886846867721655
280	AT1G03670	2	1.0
281	AT1G03680	254	7.9886846867721655
282	AT1G03687	37	5.20945336562895
283	AT1G03700	1	0.0
284	AT1G03710	6	2.584962500721156
285	AT1G03720	1	0.0
286	AT1G03730	219	7.774787059601174
287	AT1G03740	2885	11.494355603532846
288	AT1G03750	109	6.768184324776926
289	AT1G03760	73	6.189824558880018
290	AT1G03770	61	5.930737337562887
291	AT1G03780	6	2.584962500721156
292	AT1G03790	26	4.700439718141092
293	AT1G03800	7	2.807354922057604
294	AT1G03810	1	0.0
295	AT1G03820	1	0.0
296	AT1G03830	34	5.087462841250339
297	AT1G03840	2	1.0
298	AT1G03850	265	8.049848549450562
299	AT1G03860	400	8.643856189774725
300	AT1G03870	50	5.643856189774724
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	932	9.86418614465428
304	AT1G03905	74	6.20945336562895
305	AT1G03910	397	8.632995197142957
306	AT1G03920	2	1.0
307	AT1G03930	257	8.005624549193879
308	AT1G03940	105	6.714245517666122
309	AT1G03950	178	7.475733430966398
310	AT1G03960	83	6.3750394313469245
311	AT1G03970	245	7.936637939002571
312	AT1G03980	6	2.584962500721156
313	AT1G03982	1	0.0
314	AT1G03990	120	6.906890595608519
315	AT1G04000	149	7.219168520462161
316	AT1G04010	95	6.569855608330948
317	AT1G04020	8	3.0
318	AT1G04030	19	4.247927513443585
319	AT1G04040	258	8.011227255423254
320	AT1G04050	20	4.321928094887363
321	AT1G04070	49	5.614709844115208
322	AT1G04080	876	9.774787059601174
323	AT1G04090	14	3.807354922057604
324	AT1G04100	140	7.129283016944966
325	AT1G04105	16	4.0
326	AT1G04110	5	2.321928094887362
327	AT1G04120	1402	10.453270634010623
328	AT1G04130	66	6.044394119358453
329	AT1G04140	1001	9.967226258835993
330	AT1G04150	1	0.0
331	AT1G04160	46	5.523561956057013
332	AT1G04170	551	9.105908508571158
333	AT1G04180	5	2.321928094887362
334	AT1G04190	185	7.531381460516312
335	AT1G04200	417	8.703903573444663
336	AT1G04210	564	9.139551352398794
337	AT1G04220	75	6.22881869049588
338	AT1G04230	116	6.857980995127572
339	AT1G04240	18	4.169925001442312
340	AT1G04250	1	0.0
341	AT1G04260	110	6.78135971352466
342	AT1G04270	1079	10.075479149488016
343	AT1G04280	833	9.702172685365548
344	AT1G04290	95	6.569855608330948
345	AT1G04300	1181	10.205793249397157
346	AT1G04310	112	6.807354922057604
347	AT1G04330	5	2.321928094887362
348	AT1G04340	154	7.266786540694901
349	AT1G04350	250	7.965784284662087
350	AT1G04360	26	4.700439718141092
351	AT1G04370	2	1.0
352	AT1G04380	3	1.584962500721156
353	AT1G04390	134	7.066089190457772
354	AT1G04400	1439	10.490850876740298
355	AT1G04410	5378	12.392854039872873
356	AT1G04420	78	6.285402218862249
357	AT1G04430	272	8.087462841250339
358	AT1G04440	1447	10.498849206531725
359	AT1G04445	3	1.584962500721156
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	503	8.974414589805527
364	AT1G04490	31	4.954196310386875
365	AT1G04500	35	5.129283016944966
366	AT1G04510	316	8.303780748177102
367	AT1G04520	3	1.584962500721156
368	AT1G04530	353	8.46352437327118
369	AT1G04540	31	4.954196310386875
370	AT1G04550	34	5.087462841250339
371	AT1G04555	93	6.539158811108031
372	AT1G04560	1	0.0
373	AT1G04570	32	5.0
374	AT1G04580	104	6.700439718141092
375	AT1G04590	90	6.491853096329675
376	AT1G04600	84	6.392317422778761
377	AT1G04610	1	0.0
378	AT1G04620	140	7.129283016944966
379	AT1G04625	14	3.807354922057604
380	AT1G04630	92	6.523561956057013
381	AT1G04635	8	3.0
382	AT1G04640	38	5.247927513443585
383	AT1G04645	1	0.0
384	AT1G04650	5	2.321928094887362
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	45	5.491853096329675
388	AT1G04690	857	9.7431513941125
389	AT1G04700	16	4.0
390	AT1G04710	107	6.7414669864011465
391	AT1G04730	14	3.807354922057604
392	AT1G04750	844	9.721099188707186
393	AT1G04760	1	0.0
394	AT1G04770	215	7.7481928495894605
395	AT1G04778	1	0.0
396	AT1G04780	1222	10.25502856981873
397	AT1G04790	180	7.491853096329675
398	AT1G04800	83	6.3750394313469245
399	AT1G04810	562	9.134426320220927
400	AT1G04820	808	9.658211482751796
401	AT1G04830	184	7.523561956057013
402	AT1G04840	12	3.584962500721156
403	AT1G04850	1035	10.015415052386688
404	AT1G04860	432	8.754887502163468
405	AT1G04870	134	7.066089190457772
406	AT1G04880	1	0.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	20	4.321928094887363
410	AT1G04910	377	8.558420713268664
411	AT1G04920	19	4.247927513443585
412	AT1G04930	53	5.727920454563199
413	AT1G04940	6	2.584962500721156
414	AT1G04945	69	6.108524456778169
415	AT1G04950	152	7.247927513443585
416	AT1G04960	574	9.164906926675688
417	AT1G04970	1144	10.159871336778389
418	AT1G04980	602	9.233619676759702
419	AT1G04985	232	7.857980995127572
420	AT1G04990	293	8.194756854422248
421	AT1G05000	635	9.310612781659529
422	AT1G05005	2	1.0
423	AT1G05010	13725	13.744518528779924
424	AT1G05020	19	4.247927513443585
425	AT1G05030	97	6.599912842187128
426	AT1G05035	2	1.0
427	AT1G05040	1	0.0
428	AT1G05055	73	6.189824558880018
429	AT1G05060	300	8.228818690495881
430	AT1G05065	1	0.0
431	AT1G05070	69	6.108524456778169
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	15	3.9068905956085187
435	AT1G05090	8	3.0
436	AT1G05100	51	5.672425341971495
437	AT1G05120	245	7.936637939002571
438	AT1G05136	8	3.0
439	AT1G05140	155	7.2761244052742375
440	AT1G05150	201	7.651051691178928
441	AT1G05160	43	5.426264754702098
442	AT1G05170	225	7.813781191217037
443	AT1G05180	387	8.59618975614441
444	AT1G05190	207	7.693486957499325
445	AT1G05200	466	8.86418614465428
446	AT1G05205	94	6.554588851677638
447	AT1G05210	4	2.0
448	AT1G05220	2	1.0
449	AT1G05230	421	8.717676423066395
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	297	8.214319120800766
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	166	7.3750394313469245
458	AT1G05310	5	2.321928094887362
459	AT1G05320	228	7.832890014164741
460	AT1G05330	14	3.807354922057604
461	AT1G05340	2418	11.239598529249124
462	AT1G05350	216	7.754887502163468
463	AT1G05360	83	6.3750394313469245
464	AT1G05370	6	2.584962500721156
465	AT1G05380	470	8.876516946565
466	AT1G05385	39	5.285402218862249
467	AT1G05400	20	4.321928094887363
468	AT1G05410	101	6.658211482751795
469	AT1G05420	1	0.0
470	AT1G05430	178	7.475733430966398
471	AT1G05440	1	0.0
472	AT1G05450	85	6.409390936137702
473	AT1G05460	15	3.9068905956085187
474	AT1G05470	6	2.584962500721156
475	AT1G05490	2	1.0
476	AT1G05500	342	8.417852514885897
477	AT1G05510	1	0.0
478	AT1G05520	533	9.057991722759176
479	AT1G05530	7	2.807354922057604
480	AT1G05540	11	3.4594316186372973
481	AT1G05550	2	1.0
482	AT1G05560	539	9.074141462752506
483	AT1G05570	702	9.45532722030456
484	AT1G05575	450	8.813781191217037
485	AT1G05577	2	1.0
486	AT1G05580	1	0.0
487	AT1G05590	62	5.954196310386875
488	AT1G05600	43	5.426264754702098
489	AT1G05610	6	2.584962500721156
490	AT1G05615	1	0.0
491	AT1G05620	165	7.366322214245816
492	AT1G05630	104	6.700439718141092
493	AT1G05640	8	3.0
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	141	7.139551352398794
497	AT1G05675	2309	11.173052457774116
498	AT1G05680	781	9.60917873814198
499	AT1G05690	29	4.857980995127572
500	AT1G05700	20	4.321928094887363
501	AT1G05710	109	6.768184324776926
502	AT1G05720	195	7.60733031374961
503	AT1G05730	14	3.807354922057604
504	AT1G05740	1	0.0
505	AT1G05750	20	4.321928094887363
506	AT1G05760	25	4.643856189774724
507	AT1G05770	2	1.0
508	AT1G05780	39	5.285402218862249
509	AT1G05783	23	4.523561956057013
510	AT1G05785	53	5.727920454563199
511	AT1G05790	264	8.044394119358454
512	AT1G05800	3	1.584962500721156
513	AT1G05805	427	8.73809225962049
514	AT1G05810	52	5.700439718141092
515	AT1G05820	22	4.459431618637297
516	AT1G05830	276	8.108524456778168
517	AT1G05835	3	1.584962500721156
518	AT1G05840	432	8.754887502163468
519	AT1G05850	336	8.39231742277876
520	AT1G05860	43	5.426264754702098
521	AT1G05870	51	5.672425341971495
522	AT1G05880	174	7.442943495848728
523	AT1G05890	1398	10.449148645375436
524	AT1G05894	13	3.700439718141092
525	AT1G05900	134	7.066089190457772
526	AT1G05910	394	8.622051819456376
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	533	9.057991722759176
530	AT1G05950	78	6.285402218862249
531	AT1G05960	476	8.894817763307943
532	AT1G05970	17	4.087462841250339
533	AT1G05990	1	0.0
534	AT1G06000	129	7.011227255423254
535	AT1G06010	27	4.754887502163468
536	AT1G06020	4	2.0
537	AT1G06030	2	1.0
538	AT1G06040	825	9.688250309133178
539	AT1G06045	87	6.442943495848728
540	AT1G06050	185	7.531381460516312
541	AT1G06060	160	7.321928094887363
542	AT1G06070	155	7.2761244052742375
543	AT1G06080	1	0.0
544	AT1G06090	1	0.0
545	AT1G06100	3	1.584962500721156
546	AT1G06110	221	7.787902559391432
547	AT1G06120	1	0.0
548	AT1G06130	725	9.501837184902296
549	AT1G06135	17	4.087462841250339
550	AT1G06137	99	6.6293566200796095
551	AT1G06140	9	3.169925001442312
552	AT1G06143	20	4.321928094887363
553	AT1G06148	8	3.0
554	AT1G06150	202	7.658211482751795
555	AT1G06160	227	7.826548487290915
556	AT1G06170	1	0.0
557	AT1G06180	260	8.022367813028454
558	AT1G06190	154	7.266786540694901
559	AT1G06200	336	8.39231742277876
560	AT1G06210	318	8.312882955284355
561	AT1G06220	399	8.640244936222345
562	AT1G06225	1	0.0
563	AT1G06230	643	9.328674927327947
564	AT1G06240	33	5.044394119358453
565	AT1G06250	21	4.392317422778761
566	AT1G06260	12	3.584962500721156
567	AT1G06270	15	3.9068905956085187
568	AT1G06280	1	0.0
569	AT1G06290	1472	10.523561956057012
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	1	0.0
576	AT1G06380	62	5.954196310386875
577	AT1G06390	265	8.049848549450562
578	AT1G06400	679	9.407267764244732
579	AT1G06410	1121	10.130570562805426
580	AT1G06420	1	0.0
581	AT1G06430	879	9.779719355143405
582	AT1G06440	12	3.584962500721156
583	AT1G06450	46	5.523561956057013
584	AT1G06460	348	8.442943495848729
585	AT1G06470	195	7.60733031374961
586	AT1G06475	11	3.4594316186372973
587	AT1G06490	11	3.4594316186372973
588	AT1G06500	36	5.169925001442312
589	AT1G06510	90	6.491853096329675
590	AT1G06515	65	6.022367813028454
591	AT1G06520	54	5.754887502163468
592	AT1G06530	373	8.543031820255237
593	AT1G06540	2	1.0
594	AT1G06550	256	8.0
595	AT1G06560	51	5.672425341971495
596	AT1G06570	1222	10.25502856981873
597	AT1G06580	25	4.643856189774724
598	AT1G06590	89	6.475733430966398
599	AT1G06620	581	9.18239435340453
600	AT1G06630	181	7.499845887083206
601	AT1G06640	480	8.906890595608518
602	AT1G06645	68	6.087462841250339
603	AT1G06650	779	9.605479518061669
604	AT1G06660	5	2.321928094887362
605	AT1G06670	508	8.988684686772165
606	AT1G06680	828	9.693486957499324
607	AT1G06690	54	5.754887502163468
608	AT1G06700	642	9.326429487122303
609	AT1G06710	47	5.554588851677638
610	AT1G06720	199	7.636624620543649
611	AT1G06730	42	5.392317422778761
612	AT1G06740	31	4.954196310386875
613	AT1G06750	1	0.0
614	AT1G06760	831	9.698704666770345
615	AT1G06770	112	6.807354922057604
616	AT1G06780	256	8.0
617	AT1G06790	27	4.754887502163468
618	AT1G06800	445	8.79766152585376
619	AT1G06810	4	2.0
620	AT1G06820	167	7.383704292474052
621	AT1G06830	1	0.0
622	AT1G06840	1306	10.350939181546432
623	AT1G06850	36	5.169925001442312
624	AT1G06870	157	7.294620748891627
625	AT1G06890	563	9.13699111208023
626	AT1G06900	211	7.721099188707186
627	AT1G06910	25	4.643856189774724
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	615	9.264442600226602
633	AT1G06960	55	5.78135971352466
634	AT1G06970	2	1.0
635	AT1G06980	2	1.0
636	AT1G06990	1	0.0
637	AT1G07000	1932	10.915879378835774
638	AT1G07010	172	7.426264754702098
639	AT1G07020	113	6.820178962415188
640	AT1G07025	1	0.0
641	AT1G07030	231	7.851749041416057
642	AT1G07040	871	9.766528908598865
643	AT1G07050	7	2.807354922057604
644	AT1G07060	2	1.0
645	AT1G07070	22	4.459431618637297
646	AT1G07080	913	9.834471049984222
647	AT1G07090	201	7.651051691178928
648	AT1G07110	399	8.640244936222345
649	AT1G07120	11	3.4594316186372973
650	AT1G07130	215	7.7481928495894605
651	AT1G07135	1672	10.707359132080883
652	AT1G07140	1151	10.16867211813223
653	AT1G07150	81	6.339850002884624
654	AT1G07160	946	9.885696373339394
655	AT1G07170	89	6.475733430966398
656	AT1G07175	1	0.0
657	AT1G07180	28	4.807354922057604
658	AT1G07190	2	1.0
659	AT1G07200	316	8.303780748177102
660	AT1G07210	126	6.977279923499917
661	AT1G07220	141	7.139551352398794
662	AT1G07230	661	9.368506461507693
663	AT1G07240	677	9.403012023574997
664	AT1G07250	264	8.044394119358454
665	AT1G07260	21	4.392317422778761
666	AT1G07270	2	1.0
667	AT1G07280	316	8.303780748177102
668	AT1G07290	11	3.4594316186372973
669	AT1G07300	71	6.149747119504682
670	AT1G07310	460	8.845490050944376
671	AT1G07320	97	6.599912842187128
672	AT1G07330	2	1.0
673	AT1G07340	1	0.0
674	AT1G07350	882	9.784634845557521
675	AT1G07360	342	8.417852514885897
676	AT1G07370	9	3.169925001442312
677	AT1G07380	247	7.948367231584678
678	AT1G07390	98	6.614709844115208
679	AT1G07400	731	9.513727595952437
680	AT1G07410	30	4.906890595608519
681	AT1G07420	140	7.129283016944966
682	AT1G07430	71	6.149747119504682
683	AT1G07440	77	6.266786540694901
684	AT1G07450	1	0.0
685	AT1G07460	1	0.0
686	AT1G07470	185	7.531381460516312
687	AT1G07473	2	1.0
688	AT1G07476	2	1.0
689	AT1G07480	156	7.285402218862249
690	AT1G07485	1	0.0
691	AT1G07490	1	0.0
692	AT1G07500	3	1.584962500721156
693	AT1G07510	362	8.499845887083206
694	AT1G07520	195	7.60733031374961
695	AT1G07530	680	9.409390936137703
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	2	1.0
699	AT1G07570	351	8.45532722030456
700	AT1G07590	135	7.076815597050831
701	AT1G07600	6082	12.570330101030798
702	AT1G07610	33	5.044394119358453
703	AT1G07615	46	5.523561956057013
704	AT1G07620	990	9.951284714966972
705	AT1G07630	1421	10.47269083924278
706	AT1G07640	140	7.129283016944966
707	AT1G07645	1	0.0
708	AT1G07650	1626	10.667111542075027
709	AT1G07660	141	7.139551352398794
710	AT1G07670	785	9.61654884377899
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	214	7.7414669864011465
714	AT1G07705	192	7.584962500721156
715	AT1G07710	5	2.321928094887362
716	AT1G07720	938	9.873444112515376
717	AT1G07725	157	7.294620748891627
718	AT1G07730	21	4.392317422778761
719	AT1G07740	18	4.169925001442312
720	AT1G07745	46	5.523561956057013
721	AT1G07747	1	0.0
722	AT1G07750	168	7.392317422778761
723	AT1G07770	677	9.403012023574997
724	AT1G07780	20	4.321928094887363
725	AT1G07790	76	6.247927513443585
726	AT1G07795	2	1.0
727	AT1G07810	1055	10.043027283594547
728	AT1G07820	102	6.672425341971495
729	AT1G07830	56	5.807354922057604
730	AT1G07840	138	7.108524456778169
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	204	7.672425341971495
734	AT1G07880	13	3.700439718141092
735	AT1G07885	4	2.0
736	AT1G07890	15252	13.896710815726115
737	AT1G07900	266	8.055282435501189
738	AT1G07901	5	2.321928094887362
739	AT1G07902	23	4.523561956057013
740	AT1G07910	176	7.459431618637297
741	AT1G07920	1455	10.506803437795647
742	AT1G07930	2230	11.122827994807666
743	AT1G07940	1167	10.188588845707349
744	AT1G07950	65	6.022367813028454
745	AT1G07960	237	7.888743248898259
746	AT1G07970	57	5.832890014164741
747	AT1G07980	82	6.357552004618084
748	AT1G07985	1	0.0
749	AT1G07990	836	9.707359132080883
750	AT1G08000	31	4.954196310386875
751	AT1G08005	1	0.0
752	AT1G08010	58	5.857980995127572
753	AT1G08030	167	7.383704292474052
754	AT1G08035	1	0.0
755	AT1G08040	147	7.199672344836364
756	AT1G08050	550	9.103287808412022
757	AT1G08060	272	8.087462841250339
758	AT1G08065	1	0.0
759	AT1G08070	8	3.0
760	AT1G08080	3	1.584962500721156
761	AT1G08090	30	4.906890595608519
762	AT1G08100	1	0.0
763	AT1G08110	405	8.661778097771988
764	AT1G08120	1	0.0
765	AT1G08125	100	6.643856189774724
766	AT1G08130	103	6.6865005271832185
767	AT1G08135	1	0.0
768	AT1G08140	2	1.0
769	AT1G08150	1	0.0
770	AT1G08160	12	3.584962500721156
