	Genes	Counts	log2_value
157	AT1G02500	2976	11.539158811108031
158	AT1G02510	1	0.0
159	AT1G02520	20	4.321928094887363
160	AT1G02530	1	0.0
161	AT1G02540	1	0.0
162	AT1G02550	1	0.0
163	AT1G02560	233	7.86418614465428
164	AT1G02570	18	4.169925001442312
165	AT1G02575	1	0.0
166	AT1G02580	26	4.700439718141092
167	AT1G02590	1	0.0
168	AT1G02610	38	5.247927513443585
169	AT1G02620	1	0.0
170	AT1G02630	1	0.0
171	AT1G02640	1	0.0
172	AT1G02650	4	2.0
173	AT1G02660	1604	10.64745842645492
174	AT1G02670	172	7.426264754702098
175	AT1G02680	15	3.9068905956085187
176	AT1G02690	3	1.584962500721156
177	AT1G02700	1	0.0
178	AT1G02705	1	0.0
179	AT1G02710	1	0.0
180	AT1G02720	4	2.0
181	AT1G02730	2	1.0
182	AT1G02740	8	3.0
183	AT1G02750	23	4.523561956057013
184	AT1G02770	2	1.0
185	AT1G02780	588	9.199672344836364
186	AT1G02790	1	0.0
187	AT1G02800	1	0.0
188	AT1G02810	1	0.0
189	AT1G02813	1	0.0
190	AT1G02816	54	5.754887502163468
191	AT1G02820	27	4.754887502163468
192	AT1G02830	1	0.0
193	AT1G02840	188	7.554588851677638
194	AT1G02850	43	5.426264754702098
195	AT1G02860	26	4.700439718141092
196	AT1G02870	5	2.321928094887362
197	AT1G02880	367	8.519636252843213
198	AT1G02890	838	9.710806433699352
199	AT1G02900	6	2.584962500721156
200	AT1G02910	99	6.6293566200796095
201	AT1G02920	25785	14.65424442508658
202	AT1G02930	37191	15.182665919530674
203	AT1G02940	2	1.0
204	AT1G02950	5	2.321928094887362
205	AT1G02960	14	3.807354922057604
206	AT1G02965	1	0.0
207	AT1G02970	3	1.584962500721156
208	AT1G02980	19	4.247927513443585
209	AT1G02990	129	7.011227255423254
210	AT1G03000	11	3.4594316186372973
211	AT1G03010	1	0.0
212	AT1G03020	2	1.0
213	AT1G03030	20	4.321928094887363
214	AT1G03040	74	6.20945336562895
215	AT1G03050	2	1.0
216	AT1G03055	4	2.0
217	AT1G03060	1196	10.224001674198105
218	AT1G03070	1	0.0
219	AT1G03080	1224	10.257387842692651
220	AT1G03090	275	8.103287808412022
221	AT1G03100	2	1.0
222	AT1G03103	1	0.0
223	AT1G03106	2	1.0
224	AT1G03110	13	3.700439718141092
225	AT1G03120	1	0.0
226	AT1G03130	12	3.584962500721156
227	AT1G03140	132	7.044394119358453
228	AT1G03150	31	4.954196310386875
229	AT1G03160	76	6.247927513443585
230	AT1G03165	4	2.0
231	AT1G03170	3	1.584962500721156
232	AT1G03180	3	1.584962500721156
233	AT1G03190	10	3.321928094887362
234	AT1G03200	4	2.0
235	AT1G03210	5	2.321928094887362
236	AT1G03220	21874	14.416929443213602
237	AT1G03230	20	4.321928094887363
238	AT1G03240	2	1.0
239	AT1G03250	277	8.113742166049189
240	AT1G03260	38	5.247927513443585
241	AT1G03270	2	1.0
242	AT1G03280	85	6.409390936137702
243	AT1G03290	137	7.098032082960526
244	AT1G03300	1	0.0
245	AT1G03310	1	0.0
246	AT1G03320	1	0.0
247	AT1G03325	1	0.0
248	AT1G03330	73	6.189824558880018
249	AT1G03340	2	1.0
250	AT1G03350	198	7.6293566200796095
251	AT1G03360	2	1.0
252	AT1G03365	23	4.523561956057013
253	AT1G03370	695	9.44086916761087
254	AT1G03380	107	6.7414669864011465
255	AT1G03390	2	1.0
256	AT1G03395	1	0.0
257	AT1G03400	6	2.584962500721156
258	AT1G03410	3	1.584962500721156
259	AT1G03430	7	2.807354922057604
260	AT1G03440	30	4.906890595608519
261	AT1G03445	1	0.0
262	AT1G03457	2	1.0
263	AT1G03470	1	0.0
264	AT1G03475	209	7.7073591320808825
265	AT1G03490	1	0.0
266	AT1G03495	23	4.523561956057013
267	AT1G03510	1	0.0
268	AT1G03520	8	3.0
269	AT1G03530	2	1.0
270	AT1G03540	3	1.584962500721156
271	AT1G03550	9	3.169925001442312
272	AT1G03560	11	3.4594316186372973
273	AT1G03590	70	6.129283016944966
274	AT1G03600	2	1.0
275	AT1G03610	103	6.6865005271832185
276	AT1G03620	2	1.0
277	AT1G03630	1	0.0
278	AT1G03650	4	2.0
279	AT1G03660	2	1.0
280	AT1G03670	1	0.0
281	AT1G03680	37	5.20945336562895
282	AT1G03687	1	0.0
283	AT1G03700	1	0.0
284	AT1G03710	1	0.0
285	AT1G03720	1	0.0
286	AT1G03730	103	6.6865005271832185
287	AT1G03740	1274	10.3151495622563
288	AT1G03750	13	3.700439718141092
289	AT1G03760	14	3.807354922057604
290	AT1G03770	46	5.523561956057013
291	AT1G03780	2	1.0
292	AT1G03790	10	3.321928094887362
293	AT1G03800	6	2.584962500721156
294	AT1G03810	1	0.0
295	AT1G03820	2	1.0
296	AT1G03830	1	0.0
297	AT1G03840	2	1.0
298	AT1G03850	788	9.622051819456376
299	AT1G03860	117	6.870364719583405
300	AT1G03870	2	1.0
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	460	8.845490050944376
304	AT1G03905	60	5.906890595608519
305	AT1G03910	68	6.087462841250339
306	AT1G03920	1	0.0
307	AT1G03930	153	7.257387842692652
308	AT1G03940	11	3.4594316186372973
309	AT1G03950	67	6.066089190457772
310	AT1G03960	13	3.700439718141092
311	AT1G03970	54	5.754887502163468
312	AT1G03980	1	0.0
313	AT1G03982	1	0.0
314	AT1G03990	5	2.321928094887362
315	AT1G04000	53	5.727920454563199
316	AT1G04010	24	4.584962500721156
317	AT1G04020	5	2.321928094887362
318	AT1G04030	2	1.0
319	AT1G04040	9	3.169925001442312
320	AT1G04050	1	0.0
321	AT1G04070	11	3.4594316186372973
322	AT1G04080	152	7.247927513443585
323	AT1G04090	25	4.643856189774724
324	AT1G04100	284	8.149747119504681
325	AT1G04105	14	3.807354922057604
326	AT1G04110	6	2.584962500721156
327	AT1G04120	79	6.303780748177103
328	AT1G04130	6	2.584962500721156
329	AT1G04140	403	8.654636028527968
330	AT1G04150	1	0.0
331	AT1G04160	34	5.087462841250339
332	AT1G04170	125	6.965784284662087
333	AT1G04180	1	0.0
334	AT1G04190	15	3.9068905956085187
335	AT1G04200	112	6.807354922057604
336	AT1G04210	166	7.3750394313469245
337	AT1G04220	1	0.0
338	AT1G04230	10	3.321928094887362
339	AT1G04240	3	1.584962500721156
340	AT1G04250	1	0.0
341	AT1G04260	28	4.807354922057604
342	AT1G04270	239	7.900866807980749
343	AT1G04280	1416	10.467605550082997
344	AT1G04290	38	5.247927513443585
345	AT1G04300	764	9.577428828035748
346	AT1G04310	8	3.0
347	AT1G04330	2	1.0
348	AT1G04340	54	5.754887502163468
349	AT1G04350	18	4.169925001442312
350	AT1G04360	21	4.392317422778761
351	AT1G04370	38	5.247927513443585
352	AT1G04380	11	3.4594316186372973
353	AT1G04390	13	3.700439718141092
354	AT1G04400	262	8.03342300153745
355	AT1G04410	1117	10.125413470483315
356	AT1G04420	19	4.247927513443585
357	AT1G04430	47	5.554588851677638
358	AT1G04440	392	8.614709844115207
359	AT1G04445	2	1.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	192	7.584962500721156
364	AT1G04490	1	0.0
365	AT1G04500	8	3.0
366	AT1G04510	44	5.459431618637297
367	AT1G04520	1	0.0
368	AT1G04530	11	3.4594316186372973
369	AT1G04540	5	2.321928094887362
370	AT1G04550	2	1.0
371	AT1G04555	18	4.169925001442312
372	AT1G04560	1	0.0
373	AT1G04570	2	1.0
374	AT1G04580	2	1.0
375	AT1G04590	4	2.0
376	AT1G04600	2	1.0
377	AT1G04610	1	0.0
378	AT1G04620	27	4.754887502163468
379	AT1G04625	2	1.0
380	AT1G04630	21	4.392317422778761
381	AT1G04635	2	1.0
382	AT1G04640	3	1.584962500721156
383	AT1G04645	1	0.0
384	AT1G04650	1	0.0
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	1	0.0
388	AT1G04690	171	7.417852514885898
389	AT1G04700	1	0.0
390	AT1G04710	35	5.129283016944966
391	AT1G04730	14	3.807354922057604
392	AT1G04750	373	8.543031820255237
393	AT1G04760	1	0.0
394	AT1G04770	28	4.807354922057604
395	AT1G04778	1	0.0
396	AT1G04780	629	9.296916206879288
397	AT1G04790	63	5.977279923499917
398	AT1G04800	20	4.321928094887363
399	AT1G04810	159	7.312882955284356
400	AT1G04820	340	8.409390936137703
401	AT1G04830	63	5.977279923499917
402	AT1G04840	3	1.584962500721156
403	AT1G04850	214	7.7414669864011465
404	AT1G04860	172	7.426264754702098
405	AT1G04870	9	3.169925001442312
406	AT1G04880	1	0.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	6	2.584962500721156
410	AT1G04910	64	6.0
411	AT1G04920	1	0.0
412	AT1G04930	34	5.087462841250339
413	AT1G04940	1	0.0
414	AT1G04945	3	1.584962500721156
415	AT1G04950	3	1.584962500721156
416	AT1G04960	575	9.167418145831737
417	AT1G04970	403	8.654636028527968
418	AT1G04980	347	8.43879185257826
419	AT1G04985	171	7.417852514885898
420	AT1G04990	135	7.076815597050831
421	AT1G05000	176	7.459431618637297
422	AT1G05005	1	0.0
423	AT1G05010	6746	12.719816603018126
424	AT1G05020	17	4.087462841250339
425	AT1G05030	16	4.0
426	AT1G05035	1	0.0
427	AT1G05040	1	0.0
428	AT1G05055	6	2.584962500721156
429	AT1G05060	222	7.794415866350106
430	AT1G05065	1	0.0
431	AT1G05070	2	1.0
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	5	2.321928094887362
435	AT1G05090	3	1.584962500721156
436	AT1G05100	62	5.954196310386875
437	AT1G05120	125	6.965784284662087
438	AT1G05136	1	0.0
439	AT1G05140	6	2.584962500721156
440	AT1G05150	53	5.727920454563199
441	AT1G05160	4	2.0
442	AT1G05170	40	5.321928094887363
443	AT1G05180	39	5.285402218862249
444	AT1G05190	39	5.285402218862249
445	AT1G05200	27	4.754887502163468
446	AT1G05205	23	4.523561956057013
447	AT1G05210	1	0.0
448	AT1G05220	1	0.0
449	AT1G05230	23	4.523561956057013
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	2	1.0
453	AT1G05270	160	7.321928094887363
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	1	0.0
458	AT1G05310	1	0.0
459	AT1G05320	3	1.584962500721156
460	AT1G05330	1	0.0
461	AT1G05340	149	7.219168520462161
462	AT1G05350	88	6.459431618637297
463	AT1G05360	44	5.459431618637297
464	AT1G05370	1	0.0
465	AT1G05380	166	7.3750394313469245
466	AT1G05385	7	2.807354922057604
467	AT1G05400	2	1.0
468	AT1G05410	10	3.321928094887362
469	AT1G05420	1	0.0
470	AT1G05430	27	4.754887502163468
471	AT1G05440	1	0.0
472	AT1G05450	5	2.321928094887362
473	AT1G05460	1	0.0
474	AT1G05470	8	3.0
475	AT1G05490	1	0.0
476	AT1G05500	153	7.257387842692652
477	AT1G05510	1	0.0
478	AT1G05520	133	7.05528243550119
479	AT1G05530	1	0.0
480	AT1G05540	1	0.0
481	AT1G05550	1	0.0
482	AT1G05560	486	8.92481250360578
483	AT1G05570	8	3.0
484	AT1G05575	503	8.974414589805527
485	AT1G05577	1	0.0
486	AT1G05580	1	0.0
487	AT1G05590	1	0.0
488	AT1G05600	1	0.0
489	AT1G05610	2	1.0
490	AT1G05615	1	0.0
491	AT1G05620	490	8.936637939002571
492	AT1G05630	14	3.807354922057604
493	AT1G05640	2	1.0
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	73	6.189824558880018
497	AT1G05675	889	9.79603960882977
498	AT1G05680	780	9.60733031374961
499	AT1G05690	1	0.0
500	AT1G05700	1	0.0
501	AT1G05710	143	7.159871336778389
502	AT1G05720	13	3.700439718141092
503	AT1G05730	2	1.0
504	AT1G05740	1	0.0
505	AT1G05750	3	1.584962500721156
506	AT1G05760	9	3.169925001442312
507	AT1G05770	2	1.0
508	AT1G05780	11	3.4594316186372973
509	AT1G05783	8	3.0
510	AT1G05785	17	4.087462841250339
511	AT1G05790	98	6.614709844115208
512	AT1G05800	173	7.434628227636725
513	AT1G05805	169	7.400879436282184
514	AT1G05810	6	2.584962500721156
515	AT1G05820	28	4.807354922057604
516	AT1G05830	54	5.754887502163468
517	AT1G05835	1	0.0
518	AT1G05840	99	6.6293566200796095
519	AT1G05850	69	6.108524456778169
520	AT1G05860	10	3.321928094887362
521	AT1G05870	3	1.584962500721156
522	AT1G05880	1	0.0
523	AT1G05890	649	9.342074667999139
524	AT1G05894	6	2.584962500721156
525	AT1G05900	19	4.247927513443585
526	AT1G05910	93	6.539158811108031
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	73	6.189824558880018
530	AT1G05950	1	0.0
531	AT1G05960	287	8.164906926675688
532	AT1G05970	2	1.0
533	AT1G05990	1	0.0
534	AT1G06000	6	2.584962500721156
535	AT1G06010	5	2.321928094887362
536	AT1G06020	1	0.0
537	AT1G06030	1	0.0
538	AT1G06040	17	4.087462841250339
539	AT1G06045	2	1.0
540	AT1G06050	120	6.906890595608519
541	AT1G06060	68	6.087462841250339
542	AT1G06070	31	4.954196310386875
543	AT1G06080	1	0.0
544	AT1G06090	1	0.0
545	AT1G06100	1	0.0
546	AT1G06110	9	3.169925001442312
547	AT1G06120	1	0.0
548	AT1G06130	98	6.614709844115208
549	AT1G06135	27	4.754887502163468
550	AT1G06137	80	6.321928094887363
551	AT1G06140	2	1.0
552	AT1G06143	3	1.584962500721156
553	AT1G06148	2	1.0
554	AT1G06150	50	5.643856189774724
555	AT1G06160	214	7.7414669864011465
556	AT1G06170	1	0.0
557	AT1G06180	26	4.700439718141092
558	AT1G06190	15	3.9068905956085187
559	AT1G06200	118	6.882643049361842
560	AT1G06210	149	7.219168520462161
561	AT1G06220	25	4.643856189774724
562	AT1G06225	1	0.0
563	AT1G06230	214	7.7414669864011465
564	AT1G06240	3	1.584962500721156
565	AT1G06250	1	0.0
566	AT1G06260	3	1.584962500721156
567	AT1G06270	3	1.584962500721156
568	AT1G06280	1	0.0
569	AT1G06290	760	9.569855608330947
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	1	0.0
576	AT1G06380	7	2.807354922057604
577	AT1G06390	93	6.539158811108031
578	AT1G06400	109	6.768184324776926
579	AT1G06410	330	8.366322214245816
580	AT1G06420	1	0.0
581	AT1G06430	100	6.643856189774724
582	AT1G06440	1	0.0
583	AT1G06450	1	0.0
584	AT1G06460	21	4.392317422778761
585	AT1G06470	57	5.832890014164741
586	AT1G06475	1	0.0
587	AT1G06490	6	2.584962500721156
588	AT1G06500	4	2.0
589	AT1G06510	40	5.321928094887363
590	AT1G06515	87	6.442943495848728
591	AT1G06520	7	2.807354922057604
592	AT1G06530	203	7.6653359171851765
593	AT1G06540	1	0.0
594	AT1G06550	54	5.754887502163468
595	AT1G06560	3	1.584962500721156
596	AT1G06570	281	8.134426320220927
597	AT1G06580	1	0.0
598	AT1G06590	17	4.087462841250339
599	AT1G06620	461	8.848622940429339
600	AT1G06630	52	5.700439718141092
601	AT1G06640	100	6.643856189774724
602	AT1G06645	5	2.321928094887362
603	AT1G06650	49	5.614709844115208
604	AT1G06660	1	0.0
605	AT1G06670	44	5.459431618637297
606	AT1G06680	49	5.614709844115208
607	AT1G06690	19	4.247927513443585
608	AT1G06700	126	6.977279923499917
609	AT1G06710	5	2.321928094887362
610	AT1G06720	5	2.321928094887362
611	AT1G06730	13	3.700439718141092
612	AT1G06740	2	1.0
613	AT1G06750	1	0.0
614	AT1G06760	199	7.636624620543649
615	AT1G06770	54	5.754887502163468
616	AT1G06780	70	6.129283016944966
617	AT1G06790	1	0.0
618	AT1G06800	482	8.912889336229961
619	AT1G06810	1	0.0
620	AT1G06820	22	4.459431618637297
621	AT1G06830	13	3.700439718141092
622	AT1G06840	310	8.276124405274238
623	AT1G06850	21	4.392317422778761
624	AT1G06870	128	7.0
625	AT1G06890	95	6.569855608330948
626	AT1G06900	29	4.857980995127572
627	AT1G06910	1	0.0
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	61	5.930737337562887
633	AT1G06960	2	1.0
634	AT1G06970	1	0.0
635	AT1G06980	1	0.0
636	AT1G06990	1	0.0
637	AT1G07000	1347	10.395534135462302
638	AT1G07010	12	3.584962500721156
639	AT1G07020	76	6.247927513443585
640	AT1G07025	2	1.0
641	AT1G07030	180	7.491853096329675
642	AT1G07040	456	8.832890014164741
643	AT1G07050	1	0.0
644	AT1G07060	2	1.0
645	AT1G07070	5	2.321928094887362
646	AT1G07080	165	7.366322214245816
647	AT1G07090	3	1.584962500721156
648	AT1G07110	93	6.539158811108031
649	AT1G07120	1	0.0
650	AT1G07130	251	7.971543553950772
651	AT1G07135	4775	12.221285017810473
652	AT1G07140	743	9.537218400538595
653	AT1G07150	81	6.339850002884624
654	AT1G07160	470	8.876516946565
655	AT1G07170	31	4.954196310386875
656	AT1G07175	1	0.0
657	AT1G07180	17	4.087462841250339
658	AT1G07190	1	0.0
659	AT1G07200	40	5.321928094887363
660	AT1G07210	15	3.9068905956085187
661	AT1G07220	18	4.169925001442312
662	AT1G07230	63	5.977279923499917
663	AT1G07240	378	8.562242424221072
664	AT1G07250	75	6.22881869049588
665	AT1G07260	229	7.839203788096944
666	AT1G07270	2	1.0
667	AT1G07280	43	5.426264754702098
668	AT1G07290	1	0.0
669	AT1G07300	9	3.169925001442312
670	AT1G07310	266	8.055282435501189
671	AT1G07320	5	2.321928094887362
672	AT1G07330	1	0.0
673	AT1G07340	1	0.0
674	AT1G07350	86	6.426264754702098
675	AT1G07360	75	6.22881869049588
676	AT1G07370	5	2.321928094887362
677	AT1G07380	4	2.0
678	AT1G07390	1	0.0
679	AT1G07400	50	5.643856189774724
680	AT1G07410	15	3.9068905956085187
681	AT1G07420	22	4.459431618637297
682	AT1G07430	21	4.392317422778761
683	AT1G07440	6	2.584962500721156
684	AT1G07450	1	0.0
685	AT1G07460	1	0.0
686	AT1G07470	74	6.20945336562895
687	AT1G07473	1	0.0
688	AT1G07476	1	0.0
689	AT1G07480	68	6.087462841250339
690	AT1G07485	1	0.0
691	AT1G07490	1	0.0
692	AT1G07500	3	1.584962500721156
693	AT1G07510	165	7.366322214245816
694	AT1G07520	64	6.0
695	AT1G07530	195	7.60733031374961
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	36	5.169925001442312
700	AT1G07590	39	5.285402218862249
701	AT1G07600	1323	10.369597346278677
702	AT1G07610	24	4.584962500721156
703	AT1G07615	5	2.321928094887362
704	AT1G07620	1117	10.125413470483315
705	AT1G07630	587	9.197216693110052
706	AT1G07640	51	5.672425341971495
707	AT1G07645	1	0.0
708	AT1G07650	6	2.584962500721156
709	AT1G07660	162	7.339850002884624
710	AT1G07670	230	7.845490050944375
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	31	4.954196310386875
714	AT1G07705	22	4.459431618637297
715	AT1G07710	1	0.0
716	AT1G07720	3	1.584962500721156
717	AT1G07725	47	5.554588851677638
718	AT1G07730	7	2.807354922057604
719	AT1G07740	3	1.584962500721156
720	AT1G07745	34	5.087462841250339
721	AT1G07747	2	1.0
722	AT1G07750	18	4.169925001442312
723	AT1G07770	113	6.820178962415188
724	AT1G07780	1	0.0
725	AT1G07790	36	5.169925001442312
726	AT1G07795	37	5.20945336562895
727	AT1G07810	350	8.451211111832329
728	AT1G07820	14	3.807354922057604
729	AT1G07830	2	1.0
730	AT1G07840	4	2.0
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	19	4.247927513443585
734	AT1G07880	1	0.0
735	AT1G07885	1	0.0
736	AT1G07890	9212	13.169298695792845
737	AT1G07900	14	3.807354922057604
738	AT1G07901	1	0.0
739	AT1G07902	5	2.321928094887362
740	AT1G07910	9	3.169925001442312
741	AT1G07920	241	7.912889336229962
742	AT1G07930	5056	12.303780748177102
743	AT1G07940	233	7.86418614465428
744	AT1G07950	11	3.4594316186372973
745	AT1G07960	99	6.6293566200796095
746	AT1G07970	1	0.0
747	AT1G07980	16	4.0
748	AT1G07985	1	0.0
749	AT1G07990	509	8.991521846075695
750	AT1G08000	14	3.807354922057604
751	AT1G08005	1	0.0
752	AT1G08010	24	4.584962500721156
753	AT1G08030	40	5.321928094887363
754	AT1G08035	1	0.0
755	AT1G08040	39	5.285402218862249
756	AT1G08050	69	6.108524456778169
757	AT1G08060	55	5.78135971352466
758	AT1G08065	1	0.0
759	AT1G08070	1	0.0
760	AT1G08080	1	0.0
761	AT1G08090	1	0.0
762	AT1G08100	1	0.0
763	AT1G08110	15	3.9068905956085187
764	AT1G08120	1	0.0
765	AT1G08125	5	2.321928094887362
766	AT1G08130	54	5.754887502163468
767	AT1G08135	1	0.0
768	AT1G08140	1	0.0
769	AT1G08150	1	0.0
770	AT1G08160	4	2.0
771	AT1G08165	1	0.0
772	AT1G08170	3	1.584962500721156
773	AT1G08180	1	0.0
774	AT1G08190	310	8.276124405274238
775	AT1G08200	254	7.9886846867721655
776	AT1G08210	40	5.321928094887363
777	AT1G08220	3	1.584962500721156
778	AT1G08230	26	4.700439718141092
779	AT1G08250	207	7.693486957499325
780	AT1G08260	9	3.169925001442312
781	AT1G08270	3	1.584962500721156
782	AT1G08280	21	4.392317422778761
783	AT1G08290	29	4.857980995127572
784	AT1G08300	14	3.807354922057604
785	AT1G08310	15	3.9068905956085187
786	AT1G08315	356	8.475733430966399
787	AT1G08320	113	6.820178962415188
788	AT1G08340	1	0.0
789	AT1G08350	23	4.523561956057013
790	AT1G08360	127	6.9886846867721655
791	AT1G08370	126	6.977279923499917
792	AT1G08380	59	5.882643049361842
793	AT1G08390	2	1.0
794	AT1G08400	4	2.0
795	AT1G08410	6	2.584962500721156
796	AT1G08420	408	8.672425341971495
797	AT1G08430	1	0.0
798	AT1G08440	1	0.0
799	AT1G08450	23	4.523561956057013
800	AT1G08460	47	5.554588851677638
